8,20,58,79
18,41,65,69
40,44,62,68
14,18,44,62
40,57,74,78
8,20,46,50
40,44,62,79
29,46,58,79
40,44,62,68
18,41,65,69
8,18,62,69
2,18,23,79
18,32,65,69
6,39,45,58
46,52,74,79
18,20,23,79
40,41,44,79
18,24,40,62
46,75,76,79
41,62,75,76
18,23,54,79
18,21,40,74
8,18,41,69
14,43,44,57
40,44,62,68
18,21,44,68
39,41,65,69
18,39,41,69
18,62,68,74
18,32,41,70
39,65,66,79
39,40,41,75
8,18,69,75
41,43,58,73
18,41,42,46
15,17,18,76
18,46,50,65
15,39,41,65
13,40,44,68
18,71,78,79
18,39,43,74
20,40,43,64
8,49,75,79
15,23,66,79
40,62,78,80
40,44,62,73
14,40,44,62
18,40,62,68
20,43,74,79
44,58,62,76
7,29,62,79
18,44,46,68
40,48,71,74
20,23,43,79
14,18,41,44
40,44,68,74
8,46,50,64
52,57,73,79
15,23,40,79
18,23,41,79
40,48,74,79
44,65,75,76
18,44,62,76
18,40,44,68
23,62,63,74
18,39,58,62
41,44,52,62
40,48,79,80
26,47,50,79
40,44,62,68
44,62,65,76
57,71,74,79
39,46,47,79
41,65,74,79
18,23,39,58
40,48,79,80
40,43,44,68
14,44,62,73
15,20,39,79
44,65,76,79
40,44,61,62
8,21,49,52
47,58,76,79
8,23,75,79
6,20,23,58
20,40,43,64
14,18,40,44
6,18,46,50
39,71,78,79
39,40,46,50
6,18,23,26
40,43,48,68
18,41,42,46
18,40,68,80
17,62,65,76
18,40,44,62
46,50,52,64
20,29,43,79
40,44,52,73
40,44,62,76
39,41,78,79
46,52,57,73
41,43,48,79
20,43,64,79
18,40,44,63
39,40,65,79
9,41,44,47
18,26,40,68
15,41,43,48
18,41,62,70
18,62,66,76
23,35,54,79
18,62,66,76
14,40,41,44
65,75,76,79
40,44,62,68
18,22,39,76
18,39,41,69
18,40,44,62
41,44,46,82
8,15,41,79
40,57,74,80
18,40,44,68
39,40,41,44
18,40,57,62
18,39,41,62
18,41,65,75
8,21,44,49
8,18,69,75
8,44,49,79
39,50,69,75
44,52,62,73
4,15,40,62
44,52,68,73
14,18,40,44
39,40,62,79
14,18,40,44
23,39,47,58
18,40,44,61
40,44,62,68
40,41,43,58
18,40,44,62
15,43,48,79
43,44,61,62
40,41,43,58
14,40,44,62
18,20,47,64
18,40,44,68
23,45,54,79
20,40,43,64
18,40,44,62
6,18,39,58
40,43,44,62
8,46,62,79
23,39,47,79
50,52,57,73
39,75,76,79
18,23,40,62
14,44,62,73
18,23,40,68
41,44,46,69
40,48,74,79
8,23,75,79
39,47,50,79
46,50,52,64
17,18,41,76
18,20,23,79
46,50,64,73
18,40,44,68
14,18,40,44
44,50,52,73
40,41,43,62
40,44,62,68
14,44,52,62
14,40,44,68
18,47,69,75
15,39,40,78
18,62,68,71
41,65,75,76
18,40,62,68
14,18,44,68
40,44,62,68
18,26,40,68
20,46,50,65
39,40,57,74
18,21,44,68
8,18,32,69
6,18,20,79
44,52,68,73
18,41,58,69
18,40,44,68
18,40,62,79
40,44,62,68
41,44,62,76
39,41,46,69
18,35,47,79
40,44,62,68
18,23,45,54
15,44,62,76
18,20,50,58
40,41,50,65
18,40,66,79
39,41,69,75
18,22,39,41
40,44,62,68
18,39,40,54
13,40,44,68
18,62,63,68
39,44,62,79
47,48,62,79
40,41,44,62
41,62,69,76
18,23,40,79
18,43,44,62
39,65,66,75
18,20,47,79
39,41,65,75
18,23,41,76
18,34,44,62
18,40,62,79
6,23,54,58
18,20,36,45
14,40,41,44
40,44,62,73
23,33,39,66
18,41,44,69
18,43,52,73
18,40,44,62
20,43,64,79
6,18,50,58
8,23,75,79
41,44,47,69
39,41,46,69
39,57,74,79
18,40,44,68
18,44,62,76
40,44,62,64
18,23,40,79
18,40,44,68
18,40,44,68
40,41,44,62
15,46,50,64
40,48,74,79
18,40,68,80
6,18,58,66
23,29,35,79
44,65,75,79
18,32,76,79
14,18,40,62
39,41,65,75
40,41,44,65
39,58,66,75
39,41,65,69
40,44,62,73
18,23,40,44
18,26,40,68
18,23,39,58
20,43,48,79
15,18,23,79
39,47,58,79
40,44,68,73
18,40,44,68
18,41,47,69
18,40,44,63
41,44,62,76
40,44,62,68
44,62,64,79
40,44,62,68
41,46,50,64
18,20,36,45
18,46,50,64
46,50,52,73
18,39,44,46
18,20,23,79
39,62,65,66
18,20,23,45
18,40,41,44
39,62,69,76
18,21,44,68
18,39,41,69
18,40,44,68
14,40,44,62
40,44,63,68
18,39,40,41
18,40,44,68
18,40,44,68
44,46,50,65
18,40,44,80
40,41,44,62
15,40,43,48
18,34,40,62
39,41,69,75
50,65,75,76
18,23,39,79
39,40,62,76
18,23,45,54
18,62,76
40,44,62,64
6,16,18,23
18,44,62,68
23,29,58,79
28,40,44,80
46,47,50,65
18,40,44,68
18,40,44,62
40,44,62,68
39,44,46,50
39,41,75,79
39,40,57,74
41,46,50,52
18,40,44,68
9,39,41,69
8,20,75,79
18,23,39,79
8,18,41,69
40,57,74,80
40,44,65,79
18,40,62,68
44,62,65,79
41,62,66,76
39,41,47,79
40,48,74,79
8,18,44,69
20,43,64,79
18,21,40,68
29,46,50,58
18,23,75,79
39,74,78,79
18,41,62,69
65,66,75,79
30,39,40,44
20,44,48,62
18,22,39,76
40,48,74,79
41,43,74,78
40,44,46,50
15,18,43,46
18,23,40,68
18,40,44,68
18,40,44,68
18,32,62,76
52,57,73,74
13,40,44,68
18,23,40,62
32,39,41,69
18,40,44,74
15,52,62,79
40,44,62,68
18,44,52,73
18,23,39,41
2,18,62,76
12,50,62,75
18,40,43,44
13,40,44,68
44,75,76,79
15,44,62,79
44,50,65,79
20,44,46,50
41,44,52,73
14,18,44,62
39,43,65,79
8,50,69,75
40,44,62,68
40,43,44,62
18,40,44,62
8,46,50,64
9,18,41,69
18,49,52,69
26,47,62,79
6,20,58,79
43,48,58,61
18,65,75,79
58,69,75,76
47,75,76,79
18,26,40,44
18,39,41,70
6,29,45,79
46,50,58,65
52,57,73,79
25,40,44,62
18,40,44,68
18,40,44,62
8,18,32,69
40,44,62,68
40,57,73,79
18,40,44,68
23,39,45,58
18,26,40,44
8,18,39,69
18,40,44,68
18,40,44,68
8,18,69,79
6,39,66,70
18,39,46,50
39,41,47,69
9,40,41,44
20,43,74,79
18,40,44,62
8,46,50,64
18,40,41,80
40,41,44,82
39,47,65,79
18,24,40,57
40,44,46,64
40,41,44,57
39,44,62,79
20,23,66,79
13,18,30,40
18,51,62
18,58,62,76
20,23,46,50
43,48,61,68
8,18,69,75
14,18,40,44
44,52,73,82
17,18,41,65
18,40,44,68
15,22,43,79
40,44,62,68
40,44,52,62
8,38,75,79
40,44,62,68
18,40,68,80
18,23,29,46
18,41,65,75
18,41,69,79
39,62,65,76
23,39,65,79
46,52,57,73
18,23,75,79
8,18,23,79
18,65,73,76
40,44,62,76
46,50,65,79
40,57,74,80
18,40,44,68
18,39,41,69
13,40,41,44
18,40,68,79
8,18,21,26
18,44,52,68
23,29,58,79
23,62,66,79
44,65,75,76
18,40,44,80
20,48,74,79
39,41,65,69
18,44,59,62
20,43,64,79
18,23,46,58
40,44,62,68
14,40,44,62
18,40,41,44
18,39,41,76
14,40,41,44
14,18,44,73
15,18,50,79
41,44,46,73
15,40,44,73
18,20,58,66
14,40,44,62
18,40,44,68
18,21,40,68
39,40,74,78
40,41,44,65
39,44,62,79
18,32,34,62
18,44,62,76
40,44,62,68
34,44,68,73
21,40,44,68
40,43,44,62
41,44,65,79
40,44,62,68
6,18,45,79
18,40,44,68
20,57,66,79
18,26,40,68
40,57,74,80
18,40,44,68
40,44,62,68
40,44,62,68
21,40,44,62
40,41,44,62
18,40,41,44
8,18,43,44
18,40,41,44
18,40,44,62
44,46,50,76
39,58,65,66
6,18,66,75
18,44,68,73
20,23,39,79
39,41,65,75
14,18,40,44
40,48,74,79
18,50,58,66
41,62,65,76
40,44,62,68
18,23,39,58
32,39,58,76
18,40,62,79
18,39,66,76
18,40,62,68
18,40,68,80
14,18,40,44
18,26,40,68
18,46,47,50
18,39,43,73
9,40,41,44
40,41,44,62
40,48,74,79
44,46,50,79
41,62,66,76
40,46,52,73
18,46,50,65
39,41,44,65
39,41,44,76
12,18,62,69
18,39,40,41
40,41,44,62
14,18,44,46
18,23,39,50
18,20,40,79
18,26,40,68
6,18,46,50
18,62,76,79
40,52,57,73
15,18,44,79
14,18,41,44
15,40,44,79
18,46,58,66
40,43,44,48
15,40,44,62
18,69,70,75
9,18,32,39
62,66,76,79
40,44,52,73
15,46,50,64
18,40,57,80
18,39,41,69
40,44,56,73
39,41,58,65
14,18,40,44
9,18,41,69
40,41,44,82
41,44,69,81
39,40,57,74
18,29,58,79
44,52,62,73
18,39,41,76
40,43,44,57
18,26,40,44
18,20,36,45
8,17,41,69
18,23,40,44
13,40,41,44
6,18,26,68
18,40,44,62
15,43,74,79
18,20,48,79
1,6,18,39
40,41,44,62
18,39,41,79
14,40,44,62
41,42,46,50
40,41,44,62
23,46,58,79
18,44,62,79
18,40,68,74
39,66,75,80
14,40,44,62
18,26,40,68
18,39,66,70
20,40,43,44
18,40,44,68
39,66,76,79
44,51,62,76
18,46,50,58
39,41,44,68
62,66,75,79
46,50,52,73
15,49,52,79
13,40,44,68
18,40,44,62
18,40,44,68
41,44,46,69
34,40,44,68
8,20,21,49
18,41,43,50
20,46,50,52
14,44,62,73
15,39,44,65
15,20,44,79
18,20,21,26
18,39,57,74
8,23,33,45
8,18,62,70
18,21,40,68
18,39,62,76
23,65,66,79
40,44,57,60
18,40,44,80
34,40,44,62
35,40,44,62
18,40,48,68
23,39,75,79
18,58,69,75
40,41,62,79
18,23,46,50
8,18,69,75
18,40,44,68
18,40,44,68
40,44,62,76
18,40,44,62
18,26,40,68
40,44,57,60
46,47,50,79
32,39,41,69
44,59,62,76
13,40,44,68
39,40,41,44
18,26,40,68
23,39,78,79
20,29,46,79
40,43,44,62
15,44,52,73
13,40,44,68
18,39,62,76
18,62,75,76
46,52,57,73
15,40,43,48
41,44,46,82
40,65,74,79
18,40,43,52
17,18,23,41
39,65,69,75
40,48,74,79
8,18,41,69
15,18,43,52
44,46,50,73
40,43,44,52
18,23,68,80
46,52,64,73
18,23,35,79
18,40,68,80
14,40,41,44
18,20,62,79
18,21,40,74
18,23,45,79
32,41,69,76
40,41,44,73
18,29,58,79
18,23,66,79
18,39,59,62
18,62,75,76
15,38,44,52
9,40,41,44
15,41,43,78
14,40,44,62
41,52,62,69
15,40,75,79
23,66,71,79
39,66,75,76
18,62,65,76
18,32,34,62
40,43,44,57
44,52,62,73
18,58,65,75
17,41,65,69
40,44,62,76
20,23,66,79
17,18,41,69
65,74,78,79
18,46,64,79
44,50,65,79
18,26,40,68
14,40,62,63
18,40,57,80
18,46,62,79
40,44,62,68
40,44,62,76
40,41,44,62
18,46,50,52
18,20,50,58
18,62,76,79
18,40,44,68
18,26,47,79
18,40,41,44
18,39,41,69
28,41,42,44
40,44,56,68
40,48,74,79
35,40,41,79
40,43,44,61
18,39,40,79
13,40,44,68
6,8,18,69
40,43,44,61
8,14,49,62
41,47,69,79
40,44,62,68
39,40,41,69
8,46,50,64
40,43,44,62
40,41,44,82
39,40,41,44
20,44,46,50
8,41,47,69
18,21,44,68
18,40,44,68
41,44,65,69
40,44,62,73
40,43,48,79
9,40,41,44
8,18,32,69
18,26,40,44
39,62,65,79
18,39,58,66
18,40,68,80
18,39,41,69
6,18,46,50
29,46,50,79
18,40,44,68
18,23,45,79
6,18,58,79
18,20,23,58
18,39,46,79
40,44,57,62
18,40,48,68
40,41,43,44
24,40,59,62
18,41,42,50
6,18,26,49
18,50,58,66
39,65,76,79
18,23,45,54
40,44,62,68
40,44,62,68
23,47,54,79
18,20,23,79
40,44,62,68
18,40,44,68
40,41,44,62
18,26,40,68
18,20,33,40
18,39,41,69
18,40,44,68
39,41,47,79
13,40,44,68
20,43,64,79
8,18,21,49
13,18,44,68
41,46,47,69
18,40,52,68
40,44,52,68
40,52,57,58
15,44,62,73
18,26,40,80
46,47,50,79
15,39,43,79
46,50,65,79
15,43,78,79
8,47,63,79
40,41,44,46
18,46,50,64
46,50,52,73
14,40,44,62
18,40,44,68
15,18,44,68
23,62,66,79
14,18,40,62
18,23,44,79
40,44,62,68
15,39,40,79
40,44,62,76
18,40,44,68
23,26,29,54
18,40,41,79
15,44,62,73
18,40,45,70
14,52,62,73
18,39,41,69
40,44,62,68
18,21,40,44
40,43,44,62
20,66,75,79
18,41,62,69
18,40,44,62
6,65,66,79
18,40,44,63
18,26,40,68
18,26,40,44
17,58,65,76
18,40,44,71
13,40,44,68
40,48,74,79
39,46,66,79
18,41,62,69
40,44,52,73
18,40,44,68
18,41,42,69
18,40,44,62
15,65,75,79
8,46,50,52
18,40,44,68
18,74,78,79
40,41,44,52
39,41,58,76
18,40,41,44
18,40,68,80
18,40,57,80
18,23,41,79
46,47,50,79
15,39,43,79
40,44,62,68
18,40,44,68
40,44,62,68
14,40,62,66
40,48,52,79
40,43,44,48
18,39,46,62
39,41,68,69
62,65,66,79
6,18,23,54
40,44,48,62
15,41,47,69
18,52,68,73
14,44,52,62
18,40,44,68
18,40,44,68
18,46,50,79
40,44,62,73
18,40,44,80
44,46,62,76
18,40,44,63
14,44,62,68
18,23,71,79
18,23,79,80
18,40,68,74
40,44,62,73
18,40,44,69
18,40,44,79
15,20,39,79
13,40,44,68
46,50,58,64
41,50,62,76
40,44,52,68
8,23,68,79
6,23,39,58
41,46,50,58
40,44,52,62
15,17,44,62
14,18,44,73
15,47,62,65
18,40,68,80
18,40,44,68
52,68,73,74
40,44,62,68
9,39,41,69
18,71,78,79
18,44,62,79
39,46,50,58
18,32,41,69
18,41,62,69
18,62,75,76
18,40,44,62
71,74,78,79
14,40,43,44
18,40,44,68
18,39,41,65
18,40,44,68
18,40,44,68
8,18,32,69
8,65,75,76
6,20,23,36
18,40,41,62
40,57,79,80
46,50,65,76
18,62,75,76
18,40,68,80
8,46,50,64
15,39,74,78
18,40,41,44
15,18,40,44
18,40,68,80
32,41,65,69
14,44,62,68
18,40,68,79
40,41,44,62
18,40,41,68
8,65,75,79
41,44,46,52
41,43,44,62
39,62,65,76
8,21,23,79
18,58,62,76
14,40,44,62
21,40,43,79
40,44,56,68
39,47,65,79
8,20,75,79
18,20,70,79
18,23,39,58
18,52,64,68
18,26,40,68
39,62,76,79
18,39,41,65
18,21,40,68
39,41,69,79
39,46,50,58
6,29,45,58
14,40,43,44
40,44,62,63
8,18,69,75
52,62,73,76
18,40,44,68
18,40,44,68
15,20,43,79
40,52,57,74
44,62,69,76
39,65,75,76
40,44,62,68
23,47,76,79
18,39,66,76
18,52,57,74
40,41,43,44
15,40,43,44
39,65,75,79
22,39,41,65
15,18,62,76
41,62,65,76
18,23,58,79
40,44,62,68
52,57,73,74
39,41,44,65
40,44,62,68
40,44,62,68
14,40,43,62
17,18,41,69
18,52,63,73
6,18,23,58
39,62,65,79
15,40,43,44
18,39,41,76
40,44,62,68
18,20,46,79
14,40,44,62
40,44,62,68
39,65,75,76
15,65,75,76
40,44,62,68
39,41,75,76
40,41,44,62
40,41,44,79
17,18,41,69
39,40,41,62
18,41,59,62
18,26,40,68
18,40,44,62
15,39,41,44
41,44,47,79
15,43,65,79
6,39,58,79
14,18,40,44
18,34,52,68
40,44,56,68
18,41,46,69
40,44,68,80
8,18,26,49
18,41,69,75
40,43,44,48
18,39,41,69
40,41,44,68
25,40,44,62
8,21,75,79
39,46,65,76
8,47,66,79
14,40,43,44
39,41,44,62
41,43,73,78
46,52,57,73
41,46,50,64
14,40,44,62
8,18,66,69
18,39,62,76
18,23,40,46
40,44,52,68
40,41,44,46
24,48,74,79
18,40,41,44
20,29,58,79
41,44,52,73
18,23,46,58
40,44,68,74
18,40,44,68
18,32,44,62
18,40,44,68
18,39,41,69
18,32,41,69
14,40,41,44
15,18,21,43
40,44,62,68
15,40,44,68
18,23,58,66
6,29,45,54
18,40,44,68
18,40,68,80
18,20,41,69
39,41,69,76
39,41,46,65
1,6,18,66
48,65,75,79
40,44,57,80
13,40,44,73
23,39,75,79
23,46,47,79
20,29,50,58
6,18,20,33
18,32,34,62
40,44,61,68
44,62,76,79
14,40,44,62
15,39,41,79
8,18,33,35
23,43,46,79
6,39,58,79
18,21,40,68
18,40,68,79
23,39,41,50
15,40,41,44
18,58,62,76
15,44,62,76
18,40,44,68
18,22,39,76
40,44,62,68
18,43,50,68
14,18,40,44
18,21,40,68
15,44,62,76
6,18,58,66
18,58,62,76
40,44,62,73
44,56,62,73
6,18,41,66
18,20,71,79
18,21,44,68
18,23,26,79
18,40,44,68
18,30,40,44
18,48,74,79
18,39,40,41
18,23,62,80
44,56,62,73
40,48,74,79
20,40,43,64
8,18,32,69
18,40,62,80
6,18,20,23
18,32,69,79
41,44,65,76
14,18,44,62
40,44,62,68
15,40,44,79
44,58,62,76
40,41,44,62
15,40,44,62
39,46,50,79
6,18,23,66
18,32,65,69
14,25,40,44
24,48,74,79
18,62,75,76
40,44,62,68
39,40,43,79
18,40,43,79
18,41,65,75
41,46,64,65
40,41,44,62
9,40,41,44
8,46,50,64
15,65,75,79
6,18,23,40
18,40,57,74
18,20,23,79
18,26,40,68
18,41,69,76
8,23,46,50
18,40,76,79
18,40,44,68
62,66,75,79
18,52,62,76
15,40,43,74
18,41,47,69
14,40,44,62
18,40,48,68
39,71,78,79
41,65,69,75
18,26,40,68
18,44,67,68
2,18,20,66
18,40,44,62
15,40,43,79
15,44,65,79
6,18,23,40
40,44,62,68
23,29,54,58
13,18,44,68
14,41,43,44
18,58,69,75
18,23,71,79
47,58,69,79
18,39,41,46
40,41,57,79
8,46,50,64
18,32,39,76
18,44,62,68
18,40,44,62
18,39,41,76
13,40,44,68
18,26,40,68
18,23,75,79
14,40,44,62
18,23,40,68
39,41,65,69
44,52,56,62
18,44,62,68
40,44,68,73
40,43,44,62
18,40,68,80
18,40,44,62
40,44,61,62
18,40,43,57
15,46,50,79
17,18,41,76
18,23,39,79
39,62,76,79
40,52,57,74
8,39,65,75
18,40,44,68
40,41,44,52
4,14,40,62
9,39,41,69
39,62,76,79
40,44,62,73
18,62,75,76
18,22,39,76
39,50,66,79
18,26,40,68
40,44,46,62
39,46,57,79
18,40,44,62
18,44,64,68
14,41,43,44
40,41,44,73
18,62,76,79
35,40,43,44
41,44,52,73
40,57,62,74
18,35,40,62
44,57,62,79
40,57,74,79
39,66,75,76
39,65,66,79
18,40,44,68
46,50,64,65
40,41,44,61
18,41,50,69
18,21,39,43
18,23,62,79
18,41,42,46
20,43,64,79
40,44,68,74
8,21,49,79
18,40,44,68
46,50,52,62
46,62,65,79
41,46,50,69
13,40,44,68
52,57,73,79
57,65,75,79
8,20,33,58
18,71,78,79
15,40,43,79
18,40,44,68
18,40,44,62
15,40,43,44
18,40,44,62
39,41,50,65
15,18,52,73
39,41,65,69
15,44,46,50
18,41,69,79
14,40,44,62
20,44,46,50
44,59,62,73
39,65,74,79
15,65,76,79
6,18,23,50
41,46,50,69
18,20,45,79
50,58,66,79
8,18,46,50
8,23,47,79
44,65,75,79
15,40,44,64
40,44,46,62
44,53,67,68
39,41,58,69
13,44,62,73
50,58,62,74
40,44,62,68
15,18,32,39
18,41,62,69
39,41,75,76
40,44,62,68
9,41,50,69
18,40,44,68
15,62,69,73
18,40,44,68
18,40,62,66
18,39,41,69
40,44,62,68
14,40,41,43
9,40,41,44
39,62,76,79
18,40,44,68
20,24,71,79
15,18,39,43
40,57,74,80
18,44,62,68
18,40,62,79
24,40,74,79
6,18,58,66
18,23,32,41
6,18,45,50
18,39,41,70
15,35,40,44
18,23,45,54
23,35,47,79
18,20,23,79
18,40,68,79
39,41,65,74
8,58,69,75
18,23,58,76
18,40,44,62
18,40,62,68
40,44,68,73
44,62,68,73
8,20,21,49
18,23,54,58
46,50,64,79
40,48,74,79
18,40,44,68
46,62,76,79
18,40,62,68
57,74,79,80
40,44,62,68
6,65,66,80
14,40,44,62
40,44,68,74
8,49,75,79
40,41,46,76
47,54,58,79
18,41,69,76
18,20,43,64
15,39,43,75
18,40,44,68
18,44,62,63
18,34,44,68
40,43,48,79
18,40,44,68
21,23,39,79
40,57,74,80
20,24,43,79
6,18,23,26
18,46,50,58
8,49,75,79
15,43,78,79
23,39,50,58
14,40,44,62
18,23,50,58
15,44,52,73
46,50,52,74
15,46,50,75
18,41,47,69
20,47,48,79
18,47,66,79
18,47,69,76
18,39,41,76
18,21,40,44
18,40,44,68
40,44,62,68
18,41,69,76
40,48,74,79
44,62,75,79
18,39,41,69
18,23,29,39
9,39,41,69
18,40,44,62
39,41,50,75
14,40,41,44
40,44,62,68
18,41,69,75
23,26,47,79
18,26,40,68
40,41,44,79
41,65,75,76
18,40,68,79
18,23,47,79
13,40,44,63
40,41,44,62
15,18,21,39
18,40,41,44
34,40,44,62
39,41,65,75
6,18,23,40
8,46,50,56
44,52,62,73
18,40,52,73
18,62,75,76
20,44,62,79
18,41,69,75
18,40,44,62
18,41,62,76
41,46,50,58
23,29,54,79
18,40,44,62
39,62,76,79
13,40,44,68
39,41,65,75
40,48,74,79
18,26,40,68
8,18,39,43
18,58,75,76
18,41,50,58
40,44,52,62
39,41,69,75
4,40,44,62
18,29,46,50
18,39,50,79
40,44,62,68
18,26,40,68
18,20,46,50
63,71,79,80
40,41,44,62
11,15,65,79
40,44,62,68
15,44,62,75
40,44,57,62
40,41,44,62
2,62,70,76
15,44,50,62
15,40,43,44
46,74,78,79
18,29,58,69
18,20,39,79
15,20,44,73
41,44,62,76
18,39,62,76
39,41,46,50
18,41,44,73
18,26,40,44
46,50,66,79
18,20,58,62
15,20,43,74
39,41,75,76
40,41,44,73
39,40,74,79
18,22,39,76
15,41,44,76
40,44,62,68
6,20,23,45
46,50,58,64
8,18,41,43
18,44,69,79
18,40,44,68
18,40,57,80
8,18,41,69
40,44,52,56
40,44,57,73
23,39,66,79
15,49,52,66
18,40,44,62
39,65,78,79
18,40,44,62
14,41,43,44
18,40,44,68
8,18,69,75
40,44,62,68
46,50,64,76
40,44,62,73
15,39,75,79
18,40,44,68
39,65,75,79
18,46,47,79
44,61,62,73
7,35,71,79
39,62,76,79
46,65,66,76
40,41,44,62
18,41,42,69
18,40,68,79
18,40,68,80
18,21,40,44
18,40,44,62
44,52,56,62
18,52,62,73
40,48,74,79
18,40,44,68
2,18,23,79
18,39,62,76
8,46,66,79
18,39,41,69
40,44,52,73
8,21,44,49
40,50,65,74
18,23,66,79
40,44,62,68
40,44,52,73
18,40,44,68
18,39,41,79
40,44,62,68
18,50,76,79
23,54,66,79
18,23,40,80
39,44,62,76
18,40,41,79
21,39,41,65
39,58,75,79
18,40,44,68
18,41,69,79
40,44,52,73
18,39,41,70
40,44,62,73
46,50,64,67
39,41,65,76
41,69,75,76
9,39,41,50
18,40,48,80
18,29,45,54
18,44,62,68
39,57,65,74
18,41,47,79
18,23,39,79
40,57,74,79
40,44,68,73
39,74,78,79
8,18,32,69
18,62,66,76
40,44,62,68
8,46,50,52
23,66,79,80
14,18,62,73
18,40,44,68
40,52,57,62
23,39,66,79
44,52,62,73
8,18,32,69
18,39,41,75
18,40,48,80
18,40,68,79
71,74,78,79
8,18,64,69
18,40,44,68
18,41,42,69
18,40,44,68
41,65,69,75
18,26,40,68
47,50,58,79
18,23,40,44
39,46,58,76
18,23,40,68
13,40,44,62
6,18,20,58
18,40,44,68
22,39,41,65
18,40,49,62
40,48,57,68
34,40,44,62
18,23,39,79
6,18,45,58
18,40,41,69
18,40,44,76
18,20,21,36
40,44,62,68
40,41,44,52
40,44,62,73
40,44,52,62
29,39,50,58
13,40,44,68
20,23,45,79
18,41,62,68
14,40,43,44
40,43,44,68
23,47,57,79
39,41,46,65
8,43,46,75
18,40,44,68
46,47,64,69
14,40,44,62
18,40,44,57
40,44,62,68
18,40,44,62
41,44,65,79
20,44,73,76
18,40,44,68
18,20,58,79
39,47,65,79
40,41,44,79
40,41,44,68
40,44,65,79
20,46,50,65
32,40,44,69
18,39,65,69
18,23,39,79
18,20,58,66
8,18,41,43
46,47,50,79
8,15,38,79
18,39,41,44
41,46,47,50
6,62,64,79
15,46,50,79
15,41,44,76
71,74,78,79
18,20,39,79
14,44,52,62
18,21,44,68
13,40,44,68
18,40,44,62
18,40,44,45
18,20,43,64
18,39,41,69
28,40,44,62
18,26,40,68
40,41,44,68
14,40,44,62
18,23,75,79
32,39,65,75
18,40,44,68
18,46,52,73
46,50,52,76
40,41,44,76
15,39,43,66
13,40,44,68
58,62,65,76
71,74,78,79
8,20,46,50
15,39,40,78
18,23,66,79
18,29,58,66
40,44,62,68
8,21,49,79
18,23,39,70
39,62,65,76
14,43,44,61
15,44,46,50
18,23,40,62
23,45,54,58
14,40,44,68
18,40,44,68
40,44,57,63
23,62,66,79
18,32,69,76
40,44,62,68
15,18,43,50
8,49,52,79
21,40,41,44
41,44,62,73
18,26,40,44
15,44,46,50
8,65,75,79
18,44,62,76
14,44,62,73
18,21,40,68
41,42,46,50
34,40,44,62
39,40,68,73
18,40,57,80
8,47,62,79
18,40,68,80
18,21,40,68
15,35,40,79
41,42,46,50
18,41,58,65
8,18,23,79
18,32,69,79
39,65,76,79
18,40,44,62
18,40,44,68
6,18,45,58
18,39,41,65
41,44,62,73
18,40,62,79
40,44,62,73
14,44,52,62
41,42,46,50
18,40,44,68
8,18,65,69
8,18,32,69
18,50,64,66
40,41,44,76
40,41,44,57
39,62,75,76
18,39,75,79
40,43,44,63
40,41,44,62
18,20,23,79
15,43,44,68
40,41,44,62
41,46,50,64
39,41,75,76
23,45,54,58
40,41,44,62
18,40,44,62
18,39,45,58
8,18,62,79
18,44,76,79
18,41,69,76
40,44,62,76
8,39,43,44
18,40,41,68
41,43,44,50
40,52,57,62
18,40,43,76
39,41,69,75
13,40,41,44
18,65,75,79
18,23,79,80
39,41,65,75
18,39,43,52
22,39,41,76
18,20,40,79
6,18,20,75
21,40,41,44
18,44,62,68
18,20,50,58
14,18,41,44
39,46,74,79
57,65,74,79
40,44,62,76
39,62,66,76
18,40,41,44
18,26,40,68
43,46,50,64
18,62,71,78
46,47,50,57
18,40,44,68
34,40,44,62
23,39,66,79
40,44,48,62
49,52,62,66
18,46,50,64
18,62,64,68
8,18,32,69
18,23,39,58
18,26,40,68
18,23,39,79
18,39,58,76
18,40,43,57
18,29,46,58
18,39,41,65
43,48,65,79
39,69,76,79
20,44,65,79
15,44,62,79
39,40,41,44
8,65,75,79
40,44,63,68
18,26,40,68
40,57,74,79
15,43,48,79
18,23,50,58
40,44,62,68
17,18,39,76
18,62,69,76
14,40,44,62
40,44,62,76
14,40,43,44
15,23,47,79
18,39,41,76
32,69,75,76
41,44,62,82
15,65,75,79
18,39,46,50
14,41,44,62
18,44,52,73
14,40,44,62
40,41,44,73
40,44,52,73
44,52,62,73
18,23,40,79
18,62,76
40,62,63,79
20,24,71,79
18,46,65,75
20,23,74,79
44,52,62,76
21,40,44,68
40,48,74,79
8,15,74,79
18,40,41,68
18,41,65,76
18,40,44,79
41,65,69,75
39,62,65,79
18,40,44,62
18,58,75,76
40,41,44,62
15,18,43,48
15,39,43,50
8,39,41,79
18,21,22,70
18,45,54,58
14,40,44,62
18,40,62,79
62,66,74,79
18,40,44,62
40,44,62,68
20,48,74,79
18,23,54,58
13,18,44,68
43,44,62,73
18,23,62,79
23,33,39,54
40,44,61,73
18,26,40,68
40,52,62,76
40,44,63,68
14,40,44,62
18,40,44,62
40,41,44,46
18,26,40,68
6,18,23,66
23,62,76,79
18,20,23,45
6,18,23,26
43,44,61,62
18,41,50,69
20,43,64,79
18,40,44,68
41,46,50,75
40,44,62,68
29,50,65,79
39,41,50,65
15,39,41,43
39,41,46,52
18,44,68,74
39,41,65,76
